pose_id,x_nose,x_left_eye_inner,x_left_eye,x_left_eye_outer,x_right_eye_inner,x_right_eye,x_right_eye_outer,x_left_ear,x_right_ear,x_left_shoulder,x_right_shoulder,x_left_elbow,x_right_elbow,x_left_wrist,x_right_wrist,x_left_hip,x_right_hip,x_left_knee,x_right_knee,x_left_ankle,x_right_ankle,y_nose,y_left_eye_inner,y_left_eye,y_left_eye_outer,y_right_eye_inner,y_right_eye,y_right_eye_outer,y_left_ear,y_right_ear,y_left_shoulder,y_right_shoulder,y_left_elbow,y_right_elbow,y_left_wrist,y_right_wrist,y_left_hip,y_right_hip,y_left_knee,y_right_knee,y_left_ankle,y_right_ankle
669,-0.07987663125,-0.11047438750000001,-0.082089471875,-0.10813724166666666,-0.08592656875,-0.11503403125,-0.0873832578125,-0.10091908333333334,-0.0860255625,-0.04244709375,-0.0771720828125,0.0262025375,-0.0683755703125,0.03185346666666667,-0.08397309375,0.015993689583333335,-0.0119952671875,0.062627375,0.0076949359374999995,0.09755868125,0.029382093749999998,0.1191722875,0.08608001562499999,0.11371073749999999,0.0842181140625,0.1141129375,0.080341015625,0.10730435416666667,0.06503009374999999,0.08944702916666666,0.039856171875,0.0284251625,0.0237052671875,0.008805116041666667,0.06679093750000001,0.07330211875,2.6942671875000003e-05,-3.595881458333333e-05,-0.003306254375,-0.007198602916666667,-0.0272719859375,-0.028987741666666667
670,-0.0710866625,-0.09744584583333334,-0.072347953125,-0.09442245208333334,-0.07636061250000001,-0.10303498958333333,-0.078337265625,-0.09002951041666667,-0.07956099531250001,-0.038775631250000005,-0.0724800890625,0.03457681666666667,-0.0623078703125,0.04575708333333333,-0.07523005,0.01396205625,-0.010471554687499999,0.058752652083333336,-0.007587368749999999,0.09388023958333333,0.0035091228125,0.11453549166666667,0.084585559375,0.11265829166666667,0.0837101875,0.11138264583333334,0.082228940625,0.10745094583333333,0.07318224375,0.08990504791666667,0.053591215625,0.025706495833333332,-0.0005839366406250001,-0.014571578333333333,0.065669703125,0.05323420833333334,0.0073371953125,-0.009782962499999999,-0.0024920525,0.0060470958333333335,-0.025160396875,-0.0020242302083333334
671,0.0682959734375,0.09430943333333335,0.0725747578125,0.09916280208333333,0.0653834875,0.08455232083333333,0.061443609375,0.10000504166666667,0.0565790359375,0.10868280625,0.031602990625,0.12222189166666667,-0.01244768125,0.12891291041666667,-0.023255534375,0.0173208875,-0.012990665625,0.016532375,-0.0305039765625,-0.008065635416666666,-0.053874153125000004,0.1053955625,0.072916796875,0.0937197125,0.067706971875,0.10224608333333333,0.07743023437499999,0.10429305208333334,0.0529624375,0.09138873333333333,0.01097705359375,0.05629399166666667,0.024556425,0.04651677916666667,0.0790008546875,0.0808663125,-0.0146149609375,0.01948665625,-0.00275364375,0.022288252083333335,-0.016739051562500003,0.029910414583333333
672,0.0217173078125,0.033710010416666665,0.029488575,0.043139858333333336,0.016277915625,0.017792843750000002,0.010833649375,0.05708721875,0.0055808234375,0.0937616875,-0.028577134375,0.14028585416666667,-0.07295435,0.13324968750000002,-0.062141192187500006,0.02284576875,-0.0171343265625,0.006889938333333333,-0.026595425,-0.008995738541666666,-0.027629890624999997,0.16097208333333332,0.1140705625,0.15135097916666668,0.11268615625,0.14888383333333335,0.109679921875,0.14366118749999998,0.0870019015625,0.12407973541666667,0.046692789062500004,0.0719687625,0.041512307812499996,0.046255162499999995,0.106991640625,0.16061241666666665,-0.006514956875,0.008686665625000001,0.03102628125,0.046994224999999994,0.0037635959375,0.005459268749999999
673,0.0196895171875,0.0334660375,0.0282815359375,0.044282375,0.014765667187500001,0.014979902916666668,0.008564615624999999,0.05380668958333333,0.0037682287500000002,0.09043122083333334,-0.032145401562499995,0.1512325125,-0.0712265671875,0.14324120833333334,-0.06230546875,0.021382077083333333,-0.0160365375,0.016794022916666665,-0.0272351359375,0.00010679822916666667,-0.026408053124999997,0.1412215625,0.098798275,0.13140082291666666,0.0974771671875,0.12933166041666666,0.094301253125,0.12340848541666666,0.0779655625,0.108990025,0.041285381249999996,0.05768938541666667,0.016974170312500002,0.034625204166666666,0.0962914890625,0.15390518749999998,-0.00264247265625,0.003523296875,0.037965768750000004,0.04771338333333333,0.0146553578125,0.03696733333333333
674,0.01163075421875,0.02024688125,0.018248751562500002,0.027913766666666666,0.008184393750000001,0.00813606875,0.0037903387500000003,0.03885850833333333,-0.0010132425,0.06929409583333333,-0.029690153125,0.12869472916666666,-0.067647040625,0.12131462083333333,-0.05987328125,0.020256209375,-0.01519215703125,0.009226396666666666,-0.0167380953125,0.005487315416666667,-0.0101677875,0.14894170833333334,0.10722361875,0.14288067916666666,0.10728704687499999,0.1393869583333333,0.10294222812500001,0.13577283333333331,0.09817153125,0.12317322083333333,0.0630418125,0.07812903750000001,0.037663353125,0.050618985416666665,0.109418428125,0.1608221375,-0.0044541128125,0.005938870208333334,0.01528083828125,0.0171315875,-0.00633158125,-0.016177100833333333
675,-0.083735484375,-0.11535278125,-0.086492015625,-0.11527491666666667,-0.08619965625,-0.11463416666666666,-0.0857632875,-0.11079759583333333,-0.082586259375,-0.08936559375,-0.0567778046875,-0.06767077083333332,-0.032632765625,-0.06848108333333333,-0.03360983125,-0.000989403125,0.00074206675,0.06643897708333334,0.049916392187500006,0.13275020833333334,0.098023909375,0.0267264125,0.015193429687500001,0.019286695833333332,0.013687374999999998,0.019977247916666666,0.0141407375,0.017644087500000002,0.00657096953125,0.008299839583333333,-0.00093539390625,-0.021772004166666668,-0.010622955156249999,-0.04609488958333333,0.0393059671875,-0.0008512774583333334,0.00622404671875,-0.008298691041666667,0.00990515,0.008115059166666667,0.00204065859375,-0.0009829297083333332
676,-0.079709515625,-0.11023542916666668,-0.082713765625,-0.1103467375,-0.08255934375,-0.10998154166666667,-0.082393140625,-0.10690377499999999,-0.0797027703125,-0.08926489583333333,-0.056486671875000005,-0.07182470833333333,-0.0361419734375,-0.0753951875,-0.036389040625,-0.0010527311458333334,0.000789534296875,0.06388534375,0.0480613375,0.12757511041666666,0.093957853125,0.026745883333333335,0.0160172984375,0.0203675,0.014535409374999999,0.02155834375,0.015487853125000001,0.019742258333333332,0.0064047734375,0.01023006875,-0.00221474171875,-0.02333498541666667,-0.011359939062500001,-0.04572238958333333,0.03670510625,-0.0034513158333333337,0.005850546874999999,-0.007800729166666667,0.01003318953125,0.007781887083333333,-0.00201639234375,-0.005234849375
677,-0.079841775,-0.1102321625,-0.082558578125,-0.10993953541666666,-0.082792375,-0.11028377916666667,-0.08257165625,-0.10604186875,-0.079148015625,-0.09064269791666667,-0.055143156250000006,-0.07368846666666666,-0.032801740625,-0.08421766666666668,-0.033711334375,-0.0005621529583333333,0.00042162896875000004,0.06582100416666667,0.050121528125,0.13070625416666667,0.09669795625,0.02400932291666667,0.013280984374999999,0.0168261875,0.01193762875,0.01725549375,0.0120098453125,0.014730115833333333,0.00467020234375,0.005370833333333333,7.69270875e-05,-0.028860116666666664,-0.007001421874999999,-0.05598465625,0.0344497234375,-0.0021875266666666667,0.008500372656250001,-0.011333791666666667,0.010937319687499999,0.008165784166666667,-0.0030780828125,-0.005515915208333333
678,0.03140685625,0.04056325416666667,0.02956640625,0.03783498125,0.033339971875,0.04519385,0.0343836421875,0.035144170833333335,0.035029484374999996,0.011535008333333334,0.0387031875,-0.010059290208333332,0.058383399999999995,-0.00459068875,0.0565224953125,-0.012195971666666666,0.009146968281249999,-0.032625102083333336,0.00860022453125,-0.04392706875,-0.001584096875,-0.08181394791666667,-0.06506109843749999,-0.08760325833333332,-0.0671403125,-0.08529202916666666,-0.0635521875,-0.08462286875,-0.0679102546875,-0.08361937500000001,-0.06364328124999999,-0.069386275,-0.063720328125,-0.058953308333333336,-0.0401328265625,-0.026965175,-0.0035406112500000002,0.004720815000000001,0.0625642234375,0.088760075,0.109686875,0.1515763125
679,0.0205330765625,0.026053477083333332,0.01850005390625,0.023294172916666668,0.02232694375,0.030817266666666666,0.0238359796875,0.021268699999999998,0.0244946734375,0.00029320500000000005,0.03041771875,-0.018546217708333333,0.050031812499999995,-0.0024015006249999997,0.051750171874999994,-0.011537706875,0.00865328015625,-0.032559329166666665,0.000272040953125,-0.04785351041666666,-0.017573878125,-0.10138816041666666,-0.0799477453125,-0.10708671458333334,-0.08054240625,-0.10522902083333333,-0.0786937296875,-0.10461290625,-0.07942694375,-0.1018761875,-0.06604442187500001,-0.07352368125,-0.062650234375,-0.04987034791666667,-0.043553990625,-0.0248479875,-0.005025289531249999,0.006700411875,0.031362121874999996,0.06917699166666667,0.077788615625,0.12430129791666666
680,0.0803566640625,0.11021241666666667,0.0825549125,0.10990409791666668,0.082767140625,0.11034084166666666,0.0827026015625,0.10686828333333334,0.0801303984375,0.07994632708333334,0.063713171875,0.05760498541666667,0.0469377125,0.06806441666666667,0.061243009375000004,0.0010914004166666666,-0.0008185212500000001,-0.0521402875,-0.0420436765625,-0.1083563,-0.08617157343750001,0.022626091666666667,0.012049865625,0.015409072916666666,0.0111611946875,0.015425044375,0.010774042187500001,0.013256585416666666,0.005217953125,0.005173880416666667,-0.014907785937500001,-0.004344825,-0.00989731875,-0.004927078958333333,0.014115835937499998,0.05031799375,-0.0059718184375,0.007962463333333333,0.009173310625,0.027747412500000002,-0.0037012104687499997,0.003698342083333333
681,0.084077,0.11531189583333333,0.08639921874999999,0.11505349999999999,0.0864233203125,0.11511316666666667,0.08620649531249999,0.1111209375,0.08303160000000001,0.08134506250000001,0.06311166875,0.062334147916666666,0.0455811984375,0.06911908750000001,0.059041864062500005,0.0011740014583333333,-0.00088047140625,-0.05577372291666667,-0.0441648875,-0.11096947916666666,-0.08833557343750001,0.02703725833333333,0.015003357812500001,0.019280664583333332,0.013908384375,0.01980165625,0.014108607812499998,0.017744179166666665,0.0070507625,0.009419383333333333,-0.015659390625,0.0011424658333333332,-0.025129896875000002,-0.014642372916666667,0.0029148232812500003,0.05243065416666667,-0.0072340271875,0.009645409375,0.00372252421875,0.027851518750000002,-0.0065755553125,0.00038072937499999997
682,0.08514761875,0.11746754583333334,0.088032796875,0.11733082083333332,0.0882549578125,0.1177489375,0.0884084765625,0.113361875,0.085341453125,0.07995413958333333,0.064980609375,0.05251217708333333,0.046671390624999996,0.05684733333333333,0.053049046875000005,0.00113434,-0.0008507865625,-0.06303633125000001,-0.052613770312499995,-0.12532945833333334,-0.10331621093750001,0.04260720416666666,0.0251564859375,0.0324281125,0.0235264703125,0.033196328125,0.023869115625,0.030404,0.0149955296875,0.019895985416666664,-0.0106867796875,0.009361741041666666,-0.021251315625,-0.0006252340416666667,0.012628079687499998,0.059898650000000005,-0.008084804687499999,0.01077978125,0.0030739901562500003,0.025367160416666666,-0.00326429015625,0.006062576250000001
683,-0.0813308234375,-0.10985052083333334,-0.081506171875,-0.10750482916666666,-0.08390615625,-0.11205929166666667,-0.08417832812500001,-0.09719561041666666,-0.0794414375,-0.07385266666666666,-0.0622927125,-0.05404346458333333,-0.050540875,-0.06302480208333333,-0.058671031250000005,0.0031799960416666667,-0.00238498484375,0.038807797916666664,0.0252356921875,0.0702711875,0.0481766515625,0.006157394166666667,-0.001519313640625,-0.0045993775,-0.0053901628125,0.0043117225,0.005427324843749999,0.010132639583333334,-0.0081227459375,0.018071758333333333,0.01041114328125,0.0423069,-0.0022208796875,0.029598833333333335,0.0005468514687500001,0.03220874791666666,-0.00766561484375,0.010220835416666666,-0.0064255812499999995,0.01261608,-0.0135593140625,-0.012342143125
684,0.057528828125,0.08637565833333333,0.06587666875,0.08634926458333333,0.060908228125,0.07999063333333334,0.0595375359375,0.08809871666666667,0.05841396875,0.0931719375,0.050619853125,0.1051262375,0.056612859375000005,0.13127185416666667,0.078520440625,0.0017592786458333334,-0.00131941140625,-0.0331676375,-0.023640279687499998,-0.10479286458333334,-0.0814132875,0.01900499166666667,0.016094096874999998,0.021742064583333335,0.0055700134375,0.024659522916666666,0.0108986546875,0.016149185416666666,0.00461774953125,0.022344558333333334,-0.020497590625,0.07165313541666667,-0.040669609375,0.11864414999999999,-0.057180237499999995,0.1312906875,-0.01640035625,0.021867141666666666,-0.03717205,0.013153711041666665,-0.0065625203125,0.014898592291666667
685,0.06385248906249999,0.0870307375,0.06634383125,0.08896512916666667,0.0633833828125,0.0846530125,0.06448125,0.08568436250000001,0.058796400000000006,0.08984226458333334,0.046107410937499996,0.12739980208333332,0.0584675671875,0.17411354166666668,0.08648415625,0.0010748391666666668,-0.0008061293750000001,-0.016401740833333334,0.00076660859375,-0.06658866458333333,-0.032388640625,0.048326114583333336,0.035254278124999996,0.025333952083333333,0.017348160937500003,0.04879350625,0.03640719375,0.05464773125,0.01125405203125,0.04512718125,-0.02734735625,0.0797942,-0.045943373437500004,0.10984577083333333,-0.055995328125,0.13955202083333335,-0.0258061375,0.034408125,-0.05314054687500001,0.06342160416666667,-0.042859703124999995,0.03896561875
686,0.087318921875,0.11882607083333332,0.0890336625,0.11853639583333334,0.088653890625,0.1177751625,0.087916921875,0.114002375,0.08382405000000001,0.09115781875,0.056233614062500006,0.06617901666666666,0.021053909375,0.07609079583333332,0.0334223484375,0.006361798958333333,-0.00477134921875,-0.04072784583333333,-0.0421006828125,-0.08571447916666666,-0.0752334375,0.045036554166666666,0.0283029203125,0.035967675,0.025632137500000002,0.0400245875,0.029936793750000003,0.039817175,0.0169182,0.034003862499999996,-0.0143666234375,0.03244530833333333,-0.0169271421875,0.026237815625,0.023326659375,0.0957821875,-0.0100550115625,0.013406682083333335,-0.013894007812500001,0.005037493958333333,-0.019449009375,-0.010955789583333332
687,0.08996708437499999,0.1218675625,0.09128929375,0.12153042083333333,0.09074710625,0.12035961249999999,0.08974185,0.11559694583333333,0.084926671875,0.09070700833333332,0.05516665625,0.06499044583333333,0.016082556249999998,0.07823266666666666,0.0325848515625,0.006267002708333333,-0.004700240625,-0.0389242125,-0.0389473859375,-0.08082024166666667,-0.07701264687500001,0.020160804166666667,0.00904532296875,0.01048494875,0.0067088634375,0.013389002083333332,0.009619496875,0.012302215833333333,-0.00067351525,0.0058588177083333335,-0.027571654687500002,0.008555757083333334,-0.018962489062499997,0.02091229166666667,0.0267572515625,0.08651095208333334,-0.0120918125,0.016122416666666667,-0.0188217453125,0.0077730775,-0.0272654796875,-0.015398926458333333
688,0.0776582546875,0.10593810416666667,0.0793946625,0.105917125,0.0799033703125,0.10679791666666666,0.08037585625,0.10373044791666668,0.07902357812500001,0.06994913333333333,0.0689153015625,0.02948900625,0.0357222703125,0.039415339583333334,0.04249681875,-0.0011420725,0.0008565620312499999,-0.06661537916666667,-0.04950006875,-0.13242565,-0.104469228125,0.012147577500000001,0.0038565671875,0.0034062185416666667,0.001193587109375,0.006919180416666667,0.00487387109375,0.005911117708333333,-0.0049891945312499995,-2.682847083333333e-05,-0.0310166828125,0.0015205107708333335,-0.0393139,0.012573108333333333,-0.014067178125,0.071951125,-0.010154703125000001,0.013539584375,0.00264966765625,0.03172175625,0.0113924875,0.028517624999999998
689,0.08255993125,0.11407130625,0.08540380625,0.11371746875,0.085916071875,0.11461860416666667,0.08603436875,0.11050797916666667,0.08397418281249999,0.07228350625,0.068323040625,0.03225386145833333,0.040455823437499996,0.040803425,0.046631240625,-0.0008681497291666666,0.000651112296875,-0.07349812916666668,-0.054892031249999994,-0.14479464583333332,-0.1111593125,0.019005935416666668,0.007552658750000001,0.00774615625,0.0038929895312499996,0.012682054166666668,0.0092405334375,0.011695433333333333,-0.004160494375,0.002245371875,-0.0351570390625,0.013944857291666666,-0.0538068359375,0.016734327083333334,-0.01181284109375,0.073129925,-0.01085344484375,0.0144712825,0.001517894125,0.022237264583333336,0.004406657499999999,0.014291733333333334
690,-0.076863503125,-0.10732986875,-0.08035341562500001,-0.10691289583333334,-0.0813533546875,-0.10912886458333333,-0.08233720624999999,-0.10412489583333334,-0.080563771875,-0.06560195833333334,-0.0701074296875,-0.02251182083333333,-0.063205278125,-0.022981420833333332,-0.06706396406250001,0.008639142916666667,-0.0064793359375,0.060028235416666666,0.014676368749999998,0.11133785416666667,0.038431296875,0.08945082083333333,0.06487075625,0.08625463541666667,0.0644922609375,0.08384022916666667,0.061149728125000004,0.07908711458333334,0.054216765624999996,0.060271700000000004,0.043230596875,-0.007923758958333334,0.0274605421875,-0.06759267708333333,0.0994230265625,-0.026901327083333332,0.013945039062500001,-0.0185934125,0.006024735937499999,-0.017347275,-0.0014769100000000001,-0.04052836458333333
691,0.0805827625,0.10985062916666667,0.0823706203125,0.10977255416666667,0.08224864531250001,0.10960713958333333,0.08211975,0.106089425,0.07921464375000001,0.0793786125,0.063240896875,0.05798242916666666,0.0353381484375,0.09011785416666668,0.043106809375,-0.000735051875,0.0005512795312499999,-0.05568662083333333,-0.044582659375,-0.11062825416666668,-0.08799991562500001,0.018389235416666667,0.00748251671875,0.008712241666666667,0.00574050140625,0.010944322916666667,0.00762765859375,0.009409536875000001,-0.0011429669375,0.0014730620833333333,-0.0205765,-0.0038719404166666664,-0.008832534375,0.024866183333333333,0.020272725,0.0813440875,-0.007997327343750001,0.010663103125,0.01046283171875,0.04595584791666667,-0.0020806225,0.018415031249999998
692,0.0755303203125,0.10693894166666666,0.08132659375,0.11034163541666667,0.07718355,0.10161224166666667,0.07516025937500001,0.10770606249999999,0.0688195234375,0.1085024375,0.0225696140625,0.10350324999999999,-0.027026814062499998,0.08739566666666666,-0.0764337234375,0.014383819791666667,-0.01078786484375,-0.047267297916666666,-0.055929640625,-0.09038169374999999,-0.08619312031250001,0.15092206249999998,0.10874712499999999,0.14336241666666666,0.1060243125,0.14396010416666666,0.10653146875,0.13961300833333334,0.08520159375,0.11090620833333334,0.029990801562500002,0.05258188958333333,0.0062019171875,0.002915769375,0.034339592187500004,0.0572915,-0.00257658921875,0.003435452291666667,0.001651105625,-0.0085011375,-0.007807690625,-0.029190652083333334
693,0.002030115,-0.0019248091666666666,-0.0045426387499999995,-0.010174430416666666,0.0085362859375,0.01564663645833333,0.0149416578125,-0.015730192291666667,0.02186271875,-0.04732717291666667,0.047878381250000004,-0.08544970833333335,0.0599100234375,-0.07139572916666667,0.0261466,-0.029827997916666668,0.0223709984375,-0.012916665208333334,0.027348265625,0.0025570545833333335,0.0289033765625,0.0460935125,0.0536081609375,0.07496335416666668,0.05877534375,0.06592028541666667,0.0491644703125,0.06510556458333333,0.07382309375,0.07836035833333334,0.080017715625,0.059156541666666666,0.037605965625,0.0034447110416666667,-0.06994046875,-0.0507351125,0.006961828125,-0.009282454166666667,-0.00426382265625,0.012002804166666665,0.0204344328125,0.034431906250000005
694,-0.0784049578125,-0.11005644791666666,-0.082569125,-0.1101314375,-0.082576046875,-0.110160175,-0.082690846875,-0.1076935375,-0.08117297812499999,-0.0858747,-0.060482520312499996,-0.07067353750000001,-0.0417692625,-0.08147669583333333,-0.05290935625,-0.0005617310416666666,0.0004212830625,0.06743392916666666,0.048806992187499995,0.13825612499999998,0.097169315625,0.0420119125,0.0289150359375,0.03771161666666667,0.027626585937499996,0.0380304375,0.027630453125,0.03559089583333333,0.0191363984375,0.023619025000000002,0.006266160937499999,-0.01539165,0.0274158,0.01307595625,0.058806375,0.045399641666666664,0.0059660515625,-0.00795477625,0.0152531671875,0.010285661666666666,0.00562761796875,-3.8548183333333335e-05
